sample_id	lab_id	key_plot	day_num	cases_new_cens_per100k	pcr_target_flowpop_lin	sample_collect_date	pcr_target_flowpop_log10	rec_eff_percent	wwtp_name	wwtp_jurisdiction	CountyFIPS	stormwater_input	influent_equilibrated	sample_type	sample_matrix	sample_location	sample_location_specify	reporting_jurisdiction	capacity_mgd	sewershed_population_served	industrial_input	sewage_travel_time	slopes_flowpop_5m	pvals_flowpop_5m	pdc_flowpop_5m	predsuprexc_flowpop_5m	alert_flowpop_5m	slopes_flowpop_3m	pvals_flowpop_3m	pdc_flowpop_3m	predsuprexc_flowpop_3m	alert_flowpop_3m	trend_flowpop_5m3m_p05	trend_flowpop_5m3m_p05_prev	slopes_mic_5m	pvals_mic_5m	pdc_mic_5m	predsuprexc_mic_5m	alert_mic_5m	slopes_mic_3m	pvals_mic_3m	pdc_mic_3m	predsuprexc_mic_3m	alert_mic_3m	trend_mic_5m3m_p05	trend_mic_5m3m_p05_prev	slopes_flowpop_15d	pvals_flowpop_15d	pdc_flowpop_15d	predsuprexc_flowpop_15d	alert_flowpop_15d	slopes_flowpop_8d	pvals_flowpop_8d	pdc_flowpop_8d	predsuprexc_flowpop_8d	alert_flowpop_8d	trend_flowpop_15d8d_p05	trend_flowpop_15d8d_p05_prev	slopes_mic_15d	pvals_mic_15d	pdc_mic_15d	predsuprexc_mic_15d	alert_mic_15d	slopes_mic_8d	pvals_mic_8d	pdc_mic_8d	predsuprexc_mic_8d	alert_mic_8d	trend_mic_15d8d_p05	trend_mic_15d8d_p05_prev	cases_new_cens	pcr_target_mic_lin_roll7	pcr_target_flowpop_lin_roll7	pcr_target_flowpop_lin_spline	pcr_target_mic_lin_spline	cases_new_cens_per100k_spline	pcr_target_detect	hum_frac_mic_conc	hum_frac_mic_unit	hum_frac_chem_conc	hum_frac_chem_unit	other_norm_conc	other_norm_unit	lod_sewage	pcr_target	pcr_gene_target	inhibition_detect	inhibition_adjust	hum_frac_target_chem	other_norm_name	hum_frac_target_mic	flow_rate	pcr_target_avg_conc	pcr_target_below_lod	solids_separation	concentration_method	extraction_method	rec_eff_target_name	rec_eff_spike_matrix	pasteurized	pcr_type	quant_stan_type	pcr_target_units	quality_flag	collection_storage_temp	collection_storage_time	pre_conc_storage_temp	pre_conc_storage_time	pre_ext_storage_temp	pre_ext_storage_time	sample_collect_time	time_zone	collection_water_temp	tot_conc_vol	ext_blank	num_no_target_control	tss	ph	composite_freq	pcr_target_avg_conc_log10	pcr_target_avg_conc_lin	pcr_target_mic_lin	pcr_target_mic_log10	sample_first_reported	rec_eff_spike_conc	conductivity	equiv_sewage_amt	hum_frac_mic_conc_lin	ntc_amplify	ptc_flowpop_3m	ptc_flowpop_5m	ptc_flowpop_8d	ptc_flowpop_15d	ptc_mic_3m	ptc_mic_5m	ptc_mic_8d	ptc_mic_15d	perc_flowpop	quin_flowpop	perc_mic	quin_mic	major_lab_method	COUNTY_POPESTIMATE2020	vax_date	cases_date	hosp_date	deaths_date	actuals.vaccinationsInitiated	actuals.vaccinationsCompleted	actuals.vaccinationsAdditionalDose	metrics.vaccinationsInitiatedRatio	metrics.vaccinationsCompletedRatio	metrics.vaccinationsAdditionalDoseRatio	actuals.newCases	metrics.caseDensity100k	metrics.infectionRate	metrics.testPositivityRatio	actuals.icuBeds.currentUsageCovid	actuals.hospitalBeds.currentUsageCovid	actuals.newDeaths
XXXX	XXXX	mo_365_wwtp	173.0			2020-08-21			XXXX	mo	29189				raw wastewater	XXXX	XXXX	mo	40.0	149112			0.011726171716301031	0.5881774106989299	2.7368324863559446	9.568416706460818	no	-0.012765956191050877	0.8397249902070391	-2.896687836538303	11.267147332052872	no	plateau														0.07319762929982852	0.8397249902070391	18.35800310898994	12.410094029623787	no	0.07319762929982852		18.35800310898994		no																	178390198.42376912	139297850.64887455											sars-cov-2																																													-33.73615792246111	112.97705041194436		958.685122823153										994020	2020-08-11	2020-08-28	2020-09-04	2020-09-11							267	18.1	0.97	0.092	50	147	0
XXXX	XXXX	mo_391_wwtp	298.0			2020-12-24			XXXX	mo	29071				raw wastewater	XXXX	XXXX	mo	1.5	7936			-0.020678214226193363	0.33032500723361213	-4.649761041664591	9.238947596429156	no	-0.062048887778099054	0.1831230873863472	-13.313571114679867	15.765711445584012	no	plateau														-0.027224695300154665	0.9662926091769201	-6.0762757775581155	14.013785550207892	no	-0.027224695300154665		-6.0762757775581155		no	sustained increase																52645054.82410145	146173429.68181768											sars-cov-2																																													-88.27084613881269	-74.86193832375818		-58.4228931302945										104469	2020-12-14	2020-12-31	2021-01-07	2021-01-14							90	44.4	1.05	0.216	12	28	0
XXXX	XXXX	co_304_wwtp	618.0			2021-11-09			XXXX	co	08123				raw wastewater	XXXX	XXXX	co	1.2	7946			0.03684646692482963	0.3227550321767727	8.854519957093366	9.688865586459144	no	0.006624957069520713	0.9443591090170396	1.5371471579044504	13.772501096823511	no	plateau		0.008109837741524217	0.4297777562424566	1.8849033341483468	1.4389330232027435	no	-0.0051190647005133144	0.8513172451697237	-1.1717886555522194	3.6091114878694945	no	plateau		0.10016420963750443	0.9443591090170396	25.940150988340307	14.317258859548522	no	0.10016420963750443	0.6076099641471491	25.940150988340307	11.520474993004989	no	plateau		0.021503160983352455	0.8513172451697237	5.075910271760153	2.704446174272308	no	0.021503160983352455	0.8649191590211341	5.075910271760153	2.5610350139921154	no	plateau					67382978.42229022	0.2847319487579264										sars-cov-2																																													18.269981196858566	360.5071786816486			-12.160412367192308	39.95134588474703								333983	2021-10-30	2021-11-16	2021-11-23	2021-11-30	185834	172044		0.573	0.53		188	56.7	0.94	0.122			5
XXXX	XXXX	co_322_wwtp	363.0	14.952938656579494		2021-02-27			XXXX	co	08005				raw wastewater	XXXX	XXXX	co	18.2	247443			0.0016377365226546768	0.853653633815244	0.37781469744628815	7.542797638563912	no	-0.0028662341391579482	0.9133331839805512	-0.657801749657827	8.107256095055531	no	plateau														-0.0028662341391579482	0.9133331839805512	-0.657801749657827	8.145855069513203	no	-0.04716128058078682	0.9133331839805512	-10.290441481105074	8.063695110108917	no	plateau														37.0		13967722.776617885	11973121.52538768		30.031826504816244									sars-cov-2																																													-4.514734275595911	6.620697888810079	-53.24037323863449	-8.825640295399417										657452	2021-02-17	2021-03-06	2021-03-13	2021-03-20	3799	1507		0.006	0.002		0	15.8	0.98	0.037			1
XXXX	XXXX	oh_160_wwtp	446.0	11.195700850873264		2021-05-21			XXXX	oh	39081	yes			raw wastewater	XXXX	XXXX	oh	6.0	17864	0.0		-0.011754238285454612	0.8078837980412863	-2.670215518154495	8.18112110572961	no	0.04502029420052717	0.8237563329588737	10.922664724046838	14.793794600683638	no	plateau		0.00429076948005751	0.3575174874946264	0.9928828806688328	0.7563121023057022	no	0.009716559126500993	0.5895696515709664	2.2625361342716976	1.1423216753875165	no	plateau		-0.0007932844784588764	0.9928268985308997	-0.18249377869399286	8.977640810201933	no	-0.290398872496994	0.8237563329588737	-48.76094310831969	13.794240726582228	no	plateau		0.008012885845364219	0.31635860902219015	1.8621610878456263	0.7869737626440695	no	-0.017640879706883255	0.5895696515709664	-3.9805707176660543	1.1760443768774993	no	plateau		suppressed	0.0020892869512849355	6570711.027209282	3621459.714561953	0.0012502968022780894	9.323834637148897									sars-cov-2																																													106.60558601494436	-31.53940583939201	-99.07272640604285	-2.524826405156899	16.95422458595619	14.834074010038512	-24.74872857455157	29.473354987811696						64939	2021-05-11	2021-05-28	2021-06-04	2021-06-11	18619	18235		0.285	0.279		2	6.3	0.68	0.05			2
XXXX	XXXX	ho_409_wwtp	496.0			2021-07-10			XXXX	tx	48201				raw wastewater	XXXX	XXXX	ho	4.0	9375							no	0.044841712988823924	0.1747643447038606	10.877062874147402		no	plateau														0.02296806993286045	0.1747643447038606	5.4309378927391405	8.89472405656117	no	0.02296806993286045		5.4309378927391405		no																	48569075.68485227	62358768.97287277											sars-cov-2																																													324.40841061405524			109.67805484213993										4738253	2021-06-30	2021-07-17	2021-07-24	2021-07-31							647	6.0	1.4	0.101			5
XXXX	XXXX	mo_329_wwtp	170.0			2020-08-18			XXXX	mo	29213				raw wastewater	XXXX	XXXX	mo	3.4	6155			0.06294586373913579	0.14235947182040168	15.596813791303244	10.695685838064506	no	-0.022073801206056474	0.6250218178370641	-4.9556732272794335	13.669239892001599	no	plateau														-0.022073801206056474	0.6250218178370641	-4.9556732272794335	9.196156999250688	no	0.013350512560575557	0.8104531131574023	3.1218065300373743	11.434672354454541	no	plateau																119263481.99451661	130024331.08692838											sars-cov-2																																													-39.846349533724855	1998.2785379969048		-50.912966935502865										56104	2020-08-08	2020-08-25	2020-09-01	2020-09-08							4	23.0	0.7	0.096			0
XXXX	XXXX	mo_339_wwtp	139.0			2020-07-18			XXXX	mo	29187				raw wastewater	XXXX	XXXX	mo	2.75	10114							no					no																			no	-0.06488925076633639		-13.878665820191971		no																	17928162.85025704	53381739.07104352											sars-cov-2																																																										66485	2020-07-08	2020-07-25	2020-08-01	2020-08-08							0	10.0	1.01	0.074			0
XXXX	XXXX	mo_365_wwtp	325.0			2021-01-20			XXXX	mo	29189				raw wastewater	XXXX	XXXX	mo	40.0	149112			0.01782985791763183	0.19998117392471523	4.190916419192492	9.327470778762947	no	-0.011029704814749124	0.3605940244806014	-2.507704721031645	10.191563330477988	no	plateau														0.0011190878389044398	0.3605940244806014	0.2580117765221601	8.890459114820533	no	0.0011190878389044398		0.2580117765221601		no	sustained decrease																205094339.43233967	162554018.01953772											sars-cov-2																																													-29.921607270010465	215.6719708290827		3.6733733016483416										994020	2021-01-10	2021-01-27	2021-02-03	2021-02-10	22017	4812		0.022	0.005		313	36.8	0.85	0.079			0
XXXX	XXXX	oh_113_wwtp	265.0	23.108030040439054		2020-11-21			XXXX	oh	39171	no			raw wastewater	XXXX	XXXX	oh	3.1	8655	11.6666664679845	4.5																																																	suppressed					80.57772917922796									sars-cov-2																																																										36565	2020-11-11	2020-11-28	2020-12-05	2020-12-12							30	75.5	1.06	0.198			2
XXXX	XXXX	mo_364_wwtp	242.0			2020-10-29			XXXX	mo	29189				raw wastewater	XXXX	XXXX	mo	150.0	306647			0.033375439436633604	0.14038147207189308	7.987985472072734	9.061662809440536	no	0.009990099313282569	0.7941195580732182	2.3269664358624764	8.693004053196713	no	plateau														0.057314591023937544	0.3271790203496368	14.107605249254739	8.492173060484427	no	-0.04655344922412331		-10.16479756624461		no																		99018825.53486954											sars-cov-2																																													41.20545992455895	828.7262987925889												994020	2020-10-19	2020-11-05	2020-11-12	2020-11-19							545	44.1	1.25	0.134	86	323	6
XXXX	XXXX	ut_205_wwtp	338.0	15.987210231814549		2021-02-02			XXXX	ut	49049				raw wastewater	XXXX	XXXX	ut	1.0	12510			-0.014722680841849202	0.6347111576076712	-3.333205130016381	9.749594826420822	no	-0.0395796014942943	0.7287964397844748	-8.710590368357929	11.61133215976839	no	plateau														-0.04160209359531681	0.38794358213033286	-9.134733137740103	8.31130502829241	no	-0.16546949661746663	0.7287964397844748	-31.682729995494764	11.303483518322727	no	plateau														suppressed		36887225.17985608	35541486.89123836		34.82906353280051									sars-cov-2																																													-47.1624356764689	-37.78681032653686	-93.05433994371643	-73.84403848616674										651059	2021-01-23	2021-02-09	2021-02-16	2021-02-23	20229	709		0.032	0.001		185	38.3	0.85	0.157			1
XXXX	XXXX	ri_500_wwtp	677.0			2022-01-07			XXXX	ri	44007				raw wastewater	XXXX	XXXX	ri	77.0	500000			0.012879570188962457	0.7461055330077044	3.0100434098410567	9.108785045950274	no	-0.03629241847224186	0.24402780510359812	-8.01699752940369	14.260024597862788	no	plateau		0.005016473673343162	0.46015199885176555	1.1617826254584962	1.011290889791224	no	-0.009268961484097598	0.34293352752554945	-2.1116431507228084	1.916203149743406	no	plateau		0.04371370554606083	0.5761144118851405	10.58945187869076	9.883042355632256	no	0.07355486369169714	0.24402780510359812	18.455400026070933	8.439505572659858	no	plateau		0.004558972070909455	0.7347093648237273	1.0552712357443372	1.150995182407819	no	0.032307721321405344	0.34293352752554945	7.722821821386439	1.0323728492759499	no	plateau			0.04230438921803828	67154328.13152266	3623251974.5950937	0.03443221667909253										sars-cov-2																																													-44.287445659381774	51.46559061298539	227.2533084402844	309.2530056393413	-13.877372808510502	17.552164820372717	68.32710307909751	15.83121423624294						636547	2021-12-28	2022-01-14	2022-01-21	2022-01-28	477179	424249	154570	0.747	0.664	0.242	0	467.0	1.14	0.204			0
XXXX	XXXX	nc_290_wwtp	467.0	2.8901734104046244		2021-06-11			XXXX	nc	37021	no	no		raw wastewater	XXXX	XXXX	nc	40.0	173000	20.0																																																		5.0					2.3417597105323713									sars-cov-2																																																										263477	2021-06-01	2021-06-18	2021-06-25	2021-07-02	132570	121787		0.508	0.466		5	1.9	0.75	0.016			0
XXXX	XXXX	co_311_wwtp	654.0	52.10255519614441		2021-12-15			XXXX	co	08069				raw wastewater	XXXX	XXXX	co	10.177	92126			-0.009640706184080411	0.10234709190104886	-2.195397169222413	7.923087141534068	no	-0.01176081988981438	0.5525449960483726	-2.671690511060576	8.783665340065834	no	plateau		-0.0013256848380619642	0.5640307587202259	-0.30478479982568585	1.021611716669605	no	-0.00728419469921713	0.15740795798873455	-1.6632603225648745	1.0853277129317782	no	plateau		-0.01176081988981438	0.5525449960483726	-2.671690511060576	8.612140818205845	no	-0.02893552033286949	0.5694798337226759	-6.445543593629333	8.992366141166872	no	plateau		-0.00728419469921713	0.15740795798873455	-1.6632603225648745	0.9329629350580739	no	-0.005009414587617309	0.6915303677242581	-1.1468334855146756	2.066424940335323	no	plateau		48.0	0.07040459431718205	34843999.83517122	94222625.77194405	0.12720079416236388	42.64763828777622									sars-cov-2																																													-25.761193520625348	-46.289372427233786		-31.553929299291873	-16.847778124866018	-8.191937010738759		-20.92826391204421						360428	2021-12-05	2021-12-22	2021-12-29	2022-01-05	247768	224916		0.694	0.63		215	32.0	1.26	0.068			1
XXXX	XXXX	wi_247_wwtp	711.0						XXXX	wi	55075				raw wastewater	XXXX	XXXX	wi	4.2	3500			0.0047588992571212544	0.5581189336251792	1.1018026745837295	8.972971146537313	no	0.0015467324389649118	0.9571638504017574	0.3567832673372351	9.307479368627178	no			-0.0001792668299951964	0.9249131496004336	-0.04126919496562076	1.0292772333810987	no	-0.004381294224418678	0.3489083681427498	-1.0037586532982368	0.9454189136539501	no			0.04130151645707427	0.9571638504017574	9.976910817424113	10.262961544240891	no	0.04130151645707427		9.976910817424113		no	sustained increase		-0.009013728935736235	0.3489083681427498	-2.054097778120423	1.095529729424325	no	-0.009013728935736235		-2.054097778120423		no	sustained decrease																sars-cov-2																																																										40262																	
XXXX	XXXX	ut_183_wwtp	368.0	9.327053117567505		2021-03-04			XXXX	ut	49003				raw wastewater	XXXX	XXXX	ut	6.0	21443			-0.0004243859173441325	0.9881962304903635	-0.09767073974763507	7.727205504786757	no	-0.0567425526381291	0.5926827720645046	-12.247914350840784	8.9479244678687	no	plateau														-0.013472192381871527	0.8062705505366974	-3.054465903640158	8.343936515180909	no	-0.32084919297423337	0.5926827720645046	-52.230487741411366	10.205931242327626	no	plateau														suppressed		11120528.265634477	11049127.09805476		9.78348274096073									sars-cov-2																																													-59.93158792503923	-1.3587431689872753	-99.4323826664841	-35.22770179559134										57007	2021-02-22	2021-03-11	2021-03-18	2021-03-25	2590	910		0.046	0.016		3	10.5	0.89	0.041			0
XXXX	XXXX	oh_452_wwtp	696.0			2022-01-26			XXXX	oh	39133	no			raw wastewater	XXXX	XXXX	oh	5.0	29000	3.50877189542668	26.0	-0.058336388881507356	0.022656434838315257	-12.569369332119251	6.416608213346578	no	-0.07404975582034763	0.3506188112899878	-15.676185504311213	6.981337295203453	no	sustained decrease		-0.007557183929154393	0.01792493805376804	-1.725053498941509	0.4793849661169686	no	-0.008139928959699566	0.3870222203474083	-1.856832358127558	0.5951103834555186	no	sustained decrease		-0.07404975582034763	0.3506188112899878	-15.676185504311213	8.716683303428479	no	-0.17382275269865266	0.927347017505388	-32.98419367934612	11.416269526749687	no	plateau		-0.008139928959699566	0.3870222203474083	-1.856832358127558	0.7409003215259908	no	-0.020566667614390355	0.6720811453507127	-4.625267610237693	1.0175248006557798	no	plateau			3.25673122818885e-07	125481.57835376635	268073.54668776324	3.2341228068823847e-06										sars-cov-2																																													-87.07582201817713	-94.04425858368344	-93.92927260891642	-90.81025589074162	-20.141554428993835	-30.609640502617964	-28.215062483199993	-23.07969553937439						162583	2022-01-16	2022-02-02	2022-02-09	2022-02-16	95850	89810	43859	0.59	0.553	0.27	63	35.5	0.64	0.111			0
XXXX	XXXX	wi_245_wwtp	391.0	8.968609865470851		2021-03-27			XXXX	wi	55133				raw wastewater	XXXX	XXXX	wi	4.02	22300			0.004794002181230176	0.49129104719572037	1.1099748077454619	7.957709945523358	no	-0.008905178819205974	0.15764791777666837	-2.029613543641684	7.78104180704033	no	plateau		-0.0003600338566251409	0.5364060798545964	-0.08286650585530575	0.6464508702462194	no	0.0013982867443798294	0.16526993989456046	0.3224862931526573	0.7331351427898203	no	plateau		-0.00500559816285422	0.15764791777666837	-1.1459647953839913	7.406581284654605	no	-0.00500559816285422		-1.1459647953839913		no			0.0020415421270516573	0.16526993989456046	0.4711890677116859	0.6782210229134168	no	0.0020415421270516573		0.4711890677116859		no	sustained increase		suppressed	0.0030928727049373272	16836604.224280596	39043013.63829059	0.0044043885026106774	16.070204377215795									sars-cov-2																																													-24.954009070301865	36.21723517164559		-14.901554724462752	4.610677416716347	-2.294490894898382		6.802542086048757						406172	2021-03-17	2021-04-03	2021-04-10	2021-04-17	106141	57829		0.263	0.143		95	17.6	1.03	0.069			1
XXXX	XXXX	co_318_wwtp	227.0	34.511708625391606		2020-10-14			XXXX	co	08031				raw wastewater	XXXX	XXXX	co	30.0	709904			0.013047654133511114	0.17689443984206488	3.0499188541326383	7.708699334373089	no	0.017201659432343135	0.5817743604876056	4.0403152407739285	7.222734352318418	yes	plateau														0.09017366572697269	0.5817743604876056	23.076082920444296	9.028545536467703	no	0.09017366572697269	0.5911648654863375	23.076082920444296	9.03880988763214	no	sustained decrease														245.0		18462353.565328762	18605724.749160524		40.34125354151998									sars-cov-2																																													48.59924207375072	87.93200051671106		1729.9166983239957										735538	2020-10-04	2020-10-21	2020-10-28	2020-11-04							203	23.7	1.23	0.064			6
XXXX	XXXX	mo_453_wwtp	584.0			2021-10-06			XXXX	mo	29147				raw wastewater	XXXX	XXXX	mo	2.0	12000																											0.012344454242400734		2.8831977471809767		no					no																	30982432.071228668												sars-cov-2																																																										21743	2021-09-26	2021-10-13	2021-10-20	2021-10-27	10209	9402		0.462	0.426		15	14.9	0.76	0.119			0
XXXX	XXXX	mo_383_wwtp	167.0			2020-08-15			XXXX	mo	29143				raw wastewater	XXXX	XXXX	mo	5.0	17000			0.020750802808648723	0.062245694341835	4.894037632545412	8.94720064083017	no	0.00013024276539348457	0.992596677512896	0.02999400230814242	11.404184284118875	no	plateau														0.019527847861056855	0.992596677512896	4.599075940526909	9.200198512031424	no	0.019527847861056855		4.599075940526909		no																	181457766.35298508	257819696.50054017											sars-cov-2																																													0.42073568789406934	281.0855474849718		87.66784632057023										16693	2020-08-05	2020-08-22	2020-08-29	2020-09-05							2	35.1	0.85	0.305			0
XXXX	XXXX	mo_354_wwtp	469.0			2021-06-13			XXXX	mo	29101				raw wastewater	XXXX	XXXX	mo	22.5	61250			-0.011552454883379725	0.5477219292260486	-2.624983310388773	8.591238279194894	no	0.02421765770265608	0.6256077891673126	5.734729287820239	14.416941929282473	no	plateau														-0.038689217064406096	0.6256077891673126	-8.523238118668042	10.608050383212897	no	-0.038689217064406096		-8.523238118668042		no																	17283577.221166193	17590913.398680136											sars-cov-2																																													118.29671876158434	-52.51775295621706		-71.26898551466148										54219	2021-06-03	2021-06-20	2021-06-27	2021-07-04	15472	13214		0.286	0.244		0	2.1	0.98	0.046			0
XXXX	XXXX	wi_220_wwtp	295.0	28.985507246376812		2020-12-21			XXXX	wi	55021				raw wastewater	XXXX	XXXX	wi	1.17	6900			-0.01974379716946234	0.10101781542405062	-4.444387012169459	8.158912038103963	no	-0.0014453877260007903	0.9635457602916717	-0.3322596151582258	10.975670064379457	no	plateau		-0.003953239181002607	0.09205620032731318	-0.906136573041727	0.7917845734157642	no	0.00020607869204230096	0.965170997775598	0.04746263237269677	1.250786531790925	no	plateau		-0.045117281656094604	0.9635457602916717	-9.86722997032954	9.870096473141203	no	-0.045117281656094604		-9.86722997032954		no	sustained decrease		-0.006311693957529864	0.965170997775598	-1.442811503675756	1.0341706913262154	no	-0.006311693957529864		-1.442811503675756		no	sustained decrease		suppressed	0.006053624385516543	35359586.65239966	46418474.8642059	0.006607541454317716	26.877518912847407									sars-cov-2																																													-4.552496884406965	-71.99899112360164		-76.6461731027972	0.6665307084983585	-22.498643689560684		-18.410121838802773						57668	2020-12-11	2020-12-28	2021-01-04	2021-01-11							11	31.3	0.98	0.06			0
XXXX	XXXX	va_525_wwtp	581.0			2021-10-03			XXXX	va	51153				raw wastewater	XXXX	XXXX	va	24.0	165901							no	0.0018158628575048058	0.5802005903540544	0.4189932069952329		no	plateau														-0.0022415007871205805	0.5802005903540544	-0.514794995175738	7.524146390234237	no	-0.0022415007871205805		-0.514794995175738		no																	20253849.999397174	10763990.211438883											sars-cov-2																																													6.028368794326067			-6.970863683663342										475533	2021-09-23	2021-10-10	2021-10-17	2021-10-24	295932	264610		0.629	0.563		0	20.3	0.94	0.064			0
XXXX	XXXX	mo_391_wwtp	664.0			2021-12-25			XXXX	mo	29071				raw wastewater	XXXX	XXXX	mo	1.5	7936			-0.013521377972588256	0.3287828505781387	-3.0654447522207584	8.216609148664554	no	-0.049017722045799066	0.020236986992391466	-10.673096820968642	9.510415896174354	no	decrease														-0.04631795806114269	0.020236986992391466	-10.11607225691905	7.185837695024469	no	-0.04631795806114269		-10.11607225691905		no	sustained decrease																12701237.598708153	155128637.22640607											sars-cov-2																																													-79.40546970383063	-58.178325576991675		-77.53281884156677										104469	2021-12-15	2022-01-01	2022-01-08	2022-01-15	59902	53840	15852	0.576	0.518	0.152	0	76.5	1.29	0.233			0
XXXX	XXXX	mo_335_wwtp	226.0		1616468478.975	2020-10-13	9.208567240317391	22.875816993	XXXX	mo	29133			24-hr time-weighted composite	raw wastewater	XXXX	XXXX	mo	1.5	4000			0.013968675356338878	0.7265011685278941	3.2686917786758585	10.020827996445943	no	0.09219616632211512	0.3741669650717558	23.650582420713697	12.585872847166817	no	plateau	plateau													0.09219616632211512	0.3741669650717558	23.650582420713697	11.894429961844653	no	0.19859458914590805		57.977264405426986		no																	1616468478.9750004	1550169221.7831407			Yes							1750.0	sars-cov-2	n2 and n1	No	No				1.0	1708108.5000000005	No		peg precipitation	qiagen allprep powerviral dna/rna kit	puro	raw sample		qpcr	rna	copies/l wastewater													3				6.232515453855727	1708108.5000000005			2021-07-08 20:47:03	6.0211892991				no	1853.1982590425444	146.10640130020332	2355.6254402736663	1853.1982590425444					0.9722222222222222	5				12691	2020-10-03	2020-10-20	2020-10-27	2020-11-03							0	53.1	1.0	0.247			0
XXXX	XXXX	wi_269_wwtp	473.0	0.0		2021-06-17			XXXX	wi	55141				raw wastewater	XXXX	XXXX	wi	5.27	21000			-0.009155158932963358	0.5532780024282513	-2.0859891189922264	7.720299885500407	no	-0.02262180837623008	0.7331550186469558	-5.075527674595593	9.75956736216071	no	plateau		-0.0057497650970451215	0.00442690115187141	-1.3152069045948789	0.6201999218563496	no	-0.0051032036760923945	0.28498401461746936	-1.1681792491167298	0.6531084834482307	no	sustained decrease		-0.013876334994183812	0.6023197024185358	-3.1446388136120773	7.987122146371258	no	0.050660015364674335	0.7331550186469558	12.37249287270339	9.564955149559193	no	plateau		-0.00608225466567873	0.03660665883167856	-1.3907296404129799	0.6376163080535358	no	-0.001566405268884227	0.28498401461746936	-0.3600284798588316	0.7205785091030905	no	sustained decrease		0.0	0.0017071797052385929	16436667.597684383	19636423.67975054	0.006261814072792284	2.0451132343076823									sars-cov-2																																													-30.55398315010256	-25.556330058361844	126.26642108215708	-36.06608341523864	-7.89619455667836	-16.91869900929175	-2.493141800662413	-17.804425613018537						72560	2021-06-07	2021-06-24	2021-07-01	2021-07-08	34300	31591		0.47	0.433		0	1.6	0.83	0.016	1	2	0
XXXX	XXXX	wi_232_wwtp	476.0	0.0		2021-06-20			XXXX	wi	55125				raw wastewater	XXXX	XXXX	wi	0.19	3400			-0.006608819491028091	0.021124551254454563	-1.5102170161577222	6.758445549436307	no	-0.007980114247510238	0.05381178809714904	-1.8207103050404072	6.546438488049674	no	sustained decrease		-0.002734025151116564	0.012891308963495418	-0.6275551511342625	0.6610294942022441	no	-0.0036717893793601145	0.18627077996056185	-0.8418967806196997	0.8524953587582553	no	sustained decrease		-0.0060282399706362766	0.812036375264246	-1.3784645043573462	7.075911100083949	no	-0.0060282399706362766	0.45325419139247863	-1.3784645043573462	12.22353846538293	no	sustained decrease		-0.00047878958222956363	0.566432883663714	-0.11018462758416447	0.8209253704247594	no	-0.00047878958222956363	0.6532224302944063	-0.11018462758416447	1.7322966509308397	no	sustained increase		0.0	0.0012341855203945595	2803050.3844242096	3852800.5822777436	0.0032193090664216733	-0.0014307108233355102									sars-cov-2																																													-32.01429573024615	-41.292806715316466		-17.66117969821641	-16.267815247171093	-19.775111953664148		-1.5315853382600442						22356	2021-06-10	2021-06-27	2021-07-04	2021-07-11	11747	11008		0.529	0.496		0	1.2	1.06	0.003			0
XXXX	XXXX	wi_261_wwtp	542.0	0.0		2021-08-25			XXXX	wi	55029				raw wastewater	XXXX	XXXX	wi	7.42	10000			-0.014642052850772646	0.178731405324829	-3.3152570018744276	8.175406454595645	no	-0.03382428065357368	0.30531803205855873	-7.492760939111875	11.15665341294925	no			-0.002402252773775607	0.11143931550288666	-0.5516121448657318	0.7730681864119231	no	-0.0017408760927834354	0.6888363834811049	-0.40004919665627137	0.9067524840874946	no			-0.0033544422642172206	0.30531803205855873	-0.7694136175308675	8.880206477174498	no	-0.0033544422642172206		-0.7694136175308675		no			0.003928923642575294	0.6888363834811049	0.9087725909562971	0.9178640001613938	no	0.003928923642575294		0.9087725909562971		no	sustained decrease		0.0					23.40300355666333									sars-cov-2																																																										27889	2021-08-15	2021-09-01	2021-09-08	2021-09-15	19499	18418		0.705	0.666		13	26.8	0.97	0.088			0
XXXX	XXXX	oh_146_wwtp	292.0	42.82786885245902		2020-12-18			XXXX	oh	39061	yes			raw wastewater	XXXX	XXXX	oh	130.0	488000	7.82608695652174	6.0	-0.01939793977232043	0.26089283542068564	-4.36825945388769	8.121595569238204	no	-0.0653500568739699	0.025537851103643695	-13.969995993538209	9.253313607235366	no	decrease														-0.03918047681300411	0.13355314615690816	-8.626655145168794	7.923690978541418	no	-0.05979748686846455	0.025537851103643695	-12.863018177833208	7.486954590435705	no	decrease														209.0		34531893.41064486	45424120.87463183		60.97951533824328									sars-cov-2																																													-65.12215832655649	-46.490752543225675	-61.856759000360604	-71.72039594224445										817985	2020-12-08	2020-12-25	2021-01-01	2021-01-08							0	58.9	0.95	0.156			2
